VIN,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Latitude,Longitude
1N4AZ0CP4D,Skagit,Anacortes,WA,98221.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.6330168,48.4948674
1G1RA6E49D,Snohomish,Everett,WA,98201.0,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2032447,47.9845088
7PDSGABA9P,Snohomish,Lynnwood,WA,98036.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.287143,47.812199
KNDCE3LG9L,Snohomish,Brier,WA,98036.0,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.287143,47.812199
1N4AZ1CP1J,Skagit,Anacortes,WA,98221.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.6330168,48.4948674
3FA6P0SU8K,Snohomish,Stanwood,WA,98292.0,2019,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.326873,48.2144825
WA1F2AFYXP,Snohomish,Woodway,WA,98020.0,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3757836,47.800042
1FT6W1EV5P,Yakima,Yakima,WA,98908.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-120.611068,46.596645
5YJ3E1EA5J,Snohomish,Mountlake Terrace,WA,98043.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.306706,47.792043
KNDCC3LG7L,Snohomish,Edmonds,WA,98026.0,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.338942,47.821454
1G1FX6S09H,Snohomish,Everett,WA,98204.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2507211,47.8976713
1G1FX6S05H,Snohomish,Bothell,WA,98012.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.206146,47.839957
WDDVP9AB6H,Thurston,Olympia,WA,98502.0,2017,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.943445,47.059252
SADHD2S19K,King,Kent,WA,98001.0,2019,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2651204,47.3164638
5YJSA1E21J,None,None,AE, ,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,,
5YJXCAE40H,Maricopa,Goodyear,AZ,85338.0,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-112.4087632,33.4136365
7PDSGABAXP,King,Seattle,WA,98177.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3691687,47.7403542
7SAYGDEEXP,King,Bothell,WA,98011.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
JTDKARFP7H,Clark,Vancouver,WA,98662.0,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.579351,45.671668
1N4AZ0CP2F,King,Bellevue,WA,98007.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1436732,47.6157551
7SAYGAEE1P,Snohomish,Mill Creek,WA,98012.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.206146,47.839957
7SAYGDEF2P,King,Woodinville,WA,98072.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1368031,47.7621254
YV4ED3GB7N,Snohomish,Lake Stevens,WA,98258.0,2022,VOLVO,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0816912,48.0122934
1N4BZ1CV2N,King,Renton,WA,98059.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.134502,47.492627
7SAYGDEFXR,Clark,Vancouver,WA,98685.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.688741,45.711311
KM8K23AG4P,King,Tukwila,WA,98188.0,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.271716,47.452837
JTMEB3FVXR,Snohomish,Lynnwood,WA,98087.0,2024,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.27336,47.861417
5YJYGDEE9M,King,Redmond,WA,98052.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
5YJSA1E65M,King,Kirkland,WA,98034.0,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2026532,47.7210518
5YJYGDEE0M,King,Redmond,WA,98052.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
YV4H60DK8P,King,Seattle,WA,98103.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3499053,47.673887
KNDC4DLC3P,King,Kirkland,WA,98033.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
5YJ3E1EB5M,King,Bellevue,WA,98008.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1197677,47.6103472
7SAYGAEE8P,King,Mercer Island,WA,98040.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2283088,47.5737238
JTMABACA0P,King,Seattle,WA,98125.0,2023,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.304356,47.715668
1FT6W1EV7N,King,Kent,WA,98032.0,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2612577,47.3821912
5YJYGAEE6M,Clark,Brush Prairie,WA,98606.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.4767202,45.7381698
1G1RD6E40D,Yakima,Wapato,WA,98951.0,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-120.448617,46.4426932
1G1FY6S01L,Kitsap,Silverdale,WA,98383.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.7035285,47.660204
1G1RC6S52H,Kitsap,Olalla,WA,98359.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.5730403,47.4282964
1C4RJYC69P,Kitsap,Port Orchard,WA,98367.0,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.6530052,47.4739066
WBY73AW00N,King,Seattle,WA,98177.0,2022,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3691687,47.7403542
KNDCC3LG0N,King,Kirkland,WA,98033.0,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
WP0AB2Y13R,King,Bellevue,WA,98005.0,2024,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.167394,47.614119
1C4RJXP68R,King,Kirkland,WA,98034.0,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
7SAYGDEE7P,King,Bothell,WA,98011.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
5YJSA1E23L,King,Kirkland,WA,98034.0,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
WA16AAGE8R,Cowlitz,Kelso,WA,98626.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.8902296,46.1351011
5YJSA1E65N,Yakima,Granger,WA,98932.0,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-120.1846398,46.3471726
WP1AH2AYXP,King,Seattle,WA,98101.0,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3340795,47.6099315
1C4JJXR63P,King,Bellevue,WA,98008.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1197677,47.6103472
5YJXCBE25H,King,Bellevue,WA,98004.0,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
7SAYGDEE5P,Snohomish,Everett,WA,98208.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2032349,47.8956271
JTDKARFP8H,Clark,Vancouver,WA,98664.0,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.575383,45.620105
5YJ3E1EB9N,King,Seattle,WA,98125.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.304356,47.715668
7PDSGBBA9P,King,Bellevue,WA,98004.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
7SAXCDE58P,King,Kirkland,WA,98033.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
7SAYGDEE0P,Snohomish,Everett,WA,98208.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2032349,47.8956271
ZACPDFCW1R,King,Tukwila,WA,98188.0,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.271716,47.452837
5YJYGAEEXM,King,Bellevue,WA,98004.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
5YJ3E1ECXM,King,Seattle,WA,98112.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.300312,47.629782
5YJ3E1EB4N,King,Kirkland,WA,98033.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
1G1FW6S0XN,Thurston,Olympia,WA,98501.0,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.8733203,47.0133209
1G1FY6S03P,Kitsap,Bremerton,WA,98310.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6231895,47.5930874
7SAYGDEE9P,King,Bellevue,WA,98005.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.167394,47.614119
7SAYGDEE9N,King,Kent,WA,98042.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1145138,47.3581107
5YJ3E1EC0N,King,Federal Way,WA,98023.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3581348,47.3097552
2C4RC1S75M,King,Seattle,WA,98103.0,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3499053,47.673887
3FMTK3SU5R,King,Bellevue,WA,98005.0,2024,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.167394,47.614119
W1KCG2DB6N,Kitsap,Bainbridge Island,WA,98110.0,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5305071,47.6400595
7PDSGBBA2R,Clark,Vancouver,WA,98664.0,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.575383,45.620105
7SAYGDEE4P,Snohomish,Edmonds,WA,98026.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.338942,47.821454
JTMABACA3R,King,Shoreline,WA,98155.0,2024,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.301507,47.761784
WBAJB1C07L,King,Kirkland,WA,98034.0,2020,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
5YJSA1E22J,Clark,Vancouver,WA,98661.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.6238365,45.6456491
7SAYGAEEXR,King,Seattle,WA,98109.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3441532,47.6305366
5YJXCAE40K,King,Shoreline,WA,98177.0,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3691687,47.7403542
5YJSA1E5XP,Kitsap,Poulsbo,WA,98370.0,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6368884,47.7469547
5YJ3E1EA1P,King,Shoreline,WA,98155.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.301507,47.761784
1G1FX6S06P,Clark,Battle Ground,WA,98604.0,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5256203,45.7875036
SADHD2S16L,King,Renton,WA,98055.0,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2003346,47.4487206
5YJ3E1EB2N,King,Redmond,WA,98052.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
5YJ3E1EB6J,King,Kirkland,WA,98034.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
1FTVW1EL3N,King,Redmond,WA,98052.0,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
JTDKARFP8J,King,Seattle,WA,98112.0,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.300312,47.629782
KM8HC3A60R,King,Seattle,WA,98133.0,2024,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.342434,47.736655
WVGTMPE22M,King,Seattle,WA,98177.0,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3691687,47.7403542
5YJ3E1EA2M,Yakima,Mabton,WA,98935.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-119.9999786,46.2099605
KNDJP3AE9H,King,Kirkland,WA,98034.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
5YJYGAEE0M,King,Bellevue,WA,98005.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.167394,47.614119
5YJ3E1EA2P,King,Seattle,WA,98101.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3340795,47.6099315
1FT6W1EV4P,King,Seattle,WA,98125.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.304356,47.715668
5YJ3E1EA7M,King,Federal Way,WA,98023.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3581348,47.3097552
KNDCE3LG0N,Thurston,Olympia,WA,98502.0,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.943445,47.059252
7SAYGDEF1P,Clark,Vancouver,WA,98683.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.515805,45.604689
KM8KMDAF8N,Thurston,Yelm,WA,98597.0,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5715761,46.9095798
5YJ3E1EB0N,King,Kirkland,WA,98034.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2026532,47.7210518
7SAYGDEE4N,King,Kirkland,WA,98034.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2026532,47.7210518
KNDC4DLC4P,Clark,Vancouver,WA,98685.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.688741,45.711311
7SAXCDE56P,Snohomish,Lynnwood,WA,98087.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.27336,47.861417
KNDCC3LG5K,King,Kent,WA,98031.0,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.201564,47.402358
5YJ3E1EB2M,King,Issaquah,WA,98027.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0402383,47.5276876
WMW13DJ04N,Jefferson,Port Ludlow,WA,98365.0,2022,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6906277,47.909901
7SAYGAEEXN,King,Issaquah,WA,98029.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0209893,47.5632565
5YJ3E1EA9N,Snohomish,Marysville,WA,98270.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1515174,48.0650751
7SAYGDEE1N,King,Kent,WA,98042.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1145138,47.3581107
7PDSGABA0P,King,Issaquah,WA,98029.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0209893,47.5632565
7SAYGAEE7P,King,Bellevue,WA,98007.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1436732,47.6157551
JTMEB3FV7R,King,Renton,WA,98056.0,2024,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.1819876,47.5098889
7PDSGABA8P,King,Seattle,WA,98146.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3551826,47.5000521
1G1RG6E4XE,King,Seattle,WA,98122.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3128637,47.6104992
1C4JJXP62P,King,Bellevue,WA,98006.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.144149,47.560742
3C3CFFGE8F,King,Burien,WA,98166.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3472273,47.4568458
7SAYGDEE0R,Thurston,Olympia,WA,98501.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.8733203,47.0133209
5YJ3E1EA8J,Thurston,Yelm,WA,98597.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5715761,46.9095798
5YJ3E1EA7P,King,Bellevue,WA,98006.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.144149,47.560742
7SAYGDEE1P,Snohomish,Mukilteo,WA,98275.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.29943,47.912654
KL8CL6S01E,King,Bellevue,WA,98008.0,2014,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1197677,47.6103472
5YJ3E1EB9J,King,Redmond,WA,98052.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1207376,47.6705374
1FADP5CU6F,King,Seattle,WA,98102.0,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3212726,47.6296532
KNDCE3LG8K,King,Seattle,WA,98133.0,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.342434,47.736655
5YJ3E1EB1J,King,Kirkland,WA,98034.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
5YJXCAE26H,King,Kent,WA,98031.0,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.201564,47.402358
KNDCM3LD2J,King,Shoreline,WA,98133.0,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.342434,47.736655
5YJYGDEE4M,King,Kent,WA,98030.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1994204,47.3741045
5YJ3E1EA6P,Clark,Vancouver,WA,98662.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.579351,45.671668
5YJ3E1EAXP,King,Kirkland,WA,98034.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2026532,47.7210518
5YJ3E1EA8R,King,Kirkland,WA,98033.0,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
WBAJA9C54J,Island,Oak Harbor,WA,98277.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.6447164,48.3015146
3FMTK3SU3P,Clark,Vancouver,WA,98685.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.688741,45.711311
JTMAB3FV1M,King,Shoreline,WA,98133.0,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.342434,47.736655
7SAYGDEE2N,King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
YV4BR0PL2J,King,Kirkland,WA,98033.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1925969,47.676241
